danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,song,track_id,artist,event,type,popularity
0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,3,Christina Perri,1QUpqu8865jfasDr8M3IKN,a thousand years,Drizzle,Weather,56
0.596,0.838,5,-6.52,0,0.0704,0.0189,1.54e-05,0.108,0.472,94.982,240427,4,Adele,4vb4mFvYsr2h6enhjJsq9Y,Water Under the Bridge,Drizzle,Weather,0
0.642,0.52,9,-7.886,1,0.0387,0.118,0.000509,0.552,0.488,136.014,196055,4,The Head And The Heart,5CalS8Gn69OOrR9aiw0ZO9,Honeybee,Drizzle,Weather,65
0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,209693,4,Phillip Phillips,5L79aNYCTKiZq7vaOElXYj,"Gone, Gone, Gone",Drizzle,Weather,1
0.712,0.51,8,-8.162,1,0.0633,0.446,2.46e-05,0.112,0.268,122.964,240507,4,Macklemore,2Za1AlJNvksouPPWbXpR2X,Good Old Days (feat. Kesha),Drizzle,Weather,72
0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4,Ed Sheeran,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,Drizzle,Weather,82
0.629,0.572,5,-9.332,1,0.0307,0.32,0.000853,0.109,0.182,93.997,188960,4,George Ezra,58Qol5xzalwqF912GE9vQv,Barcelona,Drizzle,Weather,0
0.592,0.792,0,-5.884,1,0.0335,0.0215,0.0,0.159,0.293,121.001,209227,4,Phillip Phillips,2ZQyksYO4zzhyHNcueL0CP,Home,Drizzle,Weather,0
0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4,Ed Sheeran,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Drizzle,Weather,83
0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,4,John Legend,3U4isOIWM3VvDubwSI3y7a,All of Me,Drizzle,Weather,86
0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,200733,4,George Ezra,7q0aQpiLv5tIsupcgQ3Ny4,Budapest,Drizzle,Weather,0
0.559,0.33,9,-8.251,1,0.0285,0.892,0.0,0.0975,0.285,135.109,285040,4,Adele,4kflIGfjdZJW4ot2ioixTB,Someone Like You,Drizzle,Weather,1
0.479,0.419,0,-6.517,1,0.0389,0.568,0.000217,0.11,0.186,85.014,172724,4,Sam Smith,5Db9VIdDsN5yu3Eu7CT0i4,Stay With Me,Drizzle,Weather,0
0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-06,0.104,0.166,118.402,228707,3,Alicia Keys,3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Drizzle,Weather,81
0.509,0.538,7,-7.335,1,0.0572,0.385,0.0,0.104,0.244,75.089,252867,4,Passenger,7DFNE7NO0raLIUbgzY2rzm,Let Her Go,Drizzle,Weather,10
0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,182161,4,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Drizzle,Weather,89
0.459,0.574,3,-4.857,1,0.0577,0.608,0.0,0.0885,0.183,111.881,215107,4,Lewis Capaldi,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Drizzle,Weather,84
0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,213827,4,Bruno Mars,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Drizzle,Weather,87
0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,259333,4,Natasha Bedingfield,3U5JVgI2x4rDyHGObzJfNf,Unwritten,Drizzle,Weather,90
0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,229227,4,Olivia Rodrigo,6F9U58EHsIPgvQs5eb8O2J,traitor,Drizzle,Weather,52
0.856,0.674,1,-3.793,0,0.0513,0.0638,0.0,0.0726,0.874,116.991,188453,4,Selena Gomez & The Scene,5IpKZbfJNefqY6nMejBHjr,Love You Like A Love Song,Drizzle,Weather,0
0.456,0.445,6,-7.065,1,0.0398,0.81,0.0,0.0915,0.224,130.656,225382,4,Olivia Rodrigo,6vGnPFWExk8QXcRmxaoX3e,Wondering,Drizzle,Weather,53
0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,233720,3,Ruth B.,2eAvDnpXP5W0cVtiI0PUxV,Dandelions,Drizzle,Weather,88
0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,224695,4,Adele,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Drizzle,Weather,79
0.399,0.451,6,-9.731,1,0.172,0.788,7.26e-06,0.0839,0.311,168.836,175933,3,Olivia Rodrigo,3JJneCSDh1685L9OVvTiIo,happier,Drizzle,Weather,54
0.633,0.918,9,-3.691,1,0.0279,0.085,0.000785,0.324,0.692,129.966,180277,4,My Sun and Stars,1rfl0UMdxx0baDaBxqJZ2u,Waiting for the Sun,Drizzle,Weather,17
0.71,0.0565,7,-15.099,1,0.0534,0.965,0.0,0.0889,0.348,123.994,275280,4,Ruth B.,4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,Drizzle,Weather,67
0.514,0.659,1,-6.142,1,0.0309,0.0284,0.0,0.266,0.463,76.483,200040,4,Kelsea Ballerini,2wqXQjOmQ9KoBm9Ssgt4Fo,Peter Pan,Drizzle,Weather,61
0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,186987,4,Anne-Marie,2BgEsaKNfHUdlh97KmvFyo,2002,Drizzle,Weather,79
0.459,0.331,9,-12.603,0,0.0421,0.817,0.00104,0.135,0.271,72.023,183624,3,Duncan Laurence,1Xi84slp6FryDSCbzq4UCD,Arcade,Drizzle,Weather,76
0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,198040,3,Conan Gray,4xqrdfXkTW4T0RauPLv3WA,Heather,Drizzle,Weather,86
0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,232907,4,PUBLIC,5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,Drizzle,Weather,73
0.565,0.857,2,-4.519,1,0.0384,0.0146,0.0,0.0606,0.632,126.072,197387,4,Ben Rector,1Yqovy9hlOeV91IY3Bhcf2,Drive,Drizzle,Weather,0
0.442,0.631,1,-5.096,0,0.05,0.136,2.29e-05,0.133,0.129,139.774,172693,4,Shawn Mendes,6ZuahEctZD6w75peme58hm,Wonder,Drizzle,Weather,69
0.443,0.582,2,-6.015,1,0.0482,0.0302,0.0,0.127,0.233,147.587,193090,4,Niall Horan,7rpNuuoMbid56XkDsx2FjE,Black And White,Drizzle,Weather,65
0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4,Taylor Swift,4R2kfaDFhslZEMJqAFNpdd,cardigan,Drizzle,Weather,86
0.392,0.579,7,-9.195,1,0.164,0.835,0.00179,0.145,0.549,80.961,214707,4,Taylor Swift,3Uo7WG0vmLQ07WB4BDwy7D,willow,Drizzle,Weather,70
0.605,0.488,4,-8.322,1,0.0264,0.696,0.0,0.129,0.354,119.966,225880,4,Taylor Swift,670fUmXf4KQekzbEgaXyPA,dorothea,Drizzle,Weather,62
0.657,0.535,7,-8.219,1,0.0331,0.186,0.0,0.0865,0.394,94.998,209120,4,Kelsea Ballerini,6cX5lonuELhQO4074CD8fC,In Between,Drizzle,Weather,33
0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493,4,One Direction,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,Drizzle,Weather,84
0.574,0.329,1,-6.829,1,0.0274,0.22,0.0,0.0986,0.356,130.993,237933,4,One Direction,2afCBiru10AFckfOa49wIa,You & I,Drizzle,Weather,76
0.589,0.389,0,-5.972,1,0.028,0.851,0.0,0.0772,0.501,89.1,197470,4,Bruno Mars,7l1qvxWjxcKpB9PCtBuTbU,Count on Me,Drizzle,Weather,74
0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792,207520,4,Ed Sheeran,2RttW7RAu5nOAfq6YFvApB,Happier,Drizzle,Weather,76
0.709,0.22,7,-11.856,1,0.0327,0.811,0.0,0.175,0.53,110.076,219040,4,One Direction,0TAmnCzOtqRfvA38DDLTjj,Little Things,Drizzle,Weather,72
0.498,0.59,1,-4.721,0,0.032,0.511,0.0,0.107,0.0784,145.867,217867,4,Bruno Mars,161DnLWsx1i3u1JT05lzqU,Talking to the Moon,Drizzle,Weather,82
0.711,0.605,6,-9.801,0,0.031,0.0396,2.29e-05,0.104,0.807,140.981,307014,4,Bruno Mars,60gTdTwaNtGAzIxKfeGVfJ,Love's Train,Drizzle,Weather,38
0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,226600,4,One Direction,5O2P9iiztwhomNh8xkR9lJ,Night Changes,Drizzle,Weather,88
0.514,0.727,0,-6.131,1,0.0492,0.126,0.0,0.0978,0.37,147.917,200400,4,One Direction,6M31fPFCYB8Job3MCjjrDV,They Don't Know About Us,Drizzle,Weather,73
0.559,0.849,3,-4.676,1,0.0454,0.0854,0.0,0.328,0.759,86.978,182827,4,The Vamps,2BWWsCwuHAZFE1scLyP6Qe,Somebody To You,Drizzle,Weather,57
0.584,0.465,10,-4.88,1,0.0262,0.678,0.0,0.106,0.3,95.969,224586,4,Niall Horan,1hCTxutVVYvggAQcUUUZAT,Put A Little Love On Me,Drizzle,Weather,60
0.877,0.11,0,-13.87,0,0.0996,0.501,0.677,0.0872,0.522,134.057,118302,4,potsu,68PSNDKNs3xM438ldO6OdA,i'm closing my eyes,Drizzle,Weather,0
0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,169238,4,Em Beihold,3o9kpgkIcffx0iSwxhuNI2,Numb Little Bug,Drizzle,Weather,72
0.475,0.37,4,-7.725,0,0.0361,0.819,0.0577,0.0841,0.157,144.828,200560,4,Billie Eilish,2uIX8YMNjGMD7441kqyyNU,ocean eyes,Drizzle,Weather,73
0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,198371,3,Giveon,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Drizzle,Weather,81
0.668,0.392,2,-12.178,0,0.0585,0.789,0.00275,0.345,0.323,135.936,162794,3,Lyn Lapid,2W779g2UrRZtVdf3FcEOO1,In My Mind,Drizzle,Weather,71
0.518,0.64,1,-4.114,1,0.0401,0.348,0.0,0.0758,0.563,155.899,172547,4,Cian Ducrot,2nRaAETFbe39JVCFSVDkcc,I'll Be Waiting,Drizzle,Weather,58
0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,182888,3,Lizzy McAlpine,2L9N0zZnd37dwF0clgxMGI,ceilings,Drizzle,Weather,82
0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,Taylor Swift,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),Drizzle,Weather,78
0.463,0.248,0,-12.036,1,0.0374,0.92,0.0,0.113,0.325,171.346,244000,4,Taylor Swift,6rap8NpGq8LDcVaJWkKFPn,champagne problems,Drizzle,Weather,58
0.39,0.27,1,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177,304107,5,Taylor Swift,6Wlq9rqkxrqj5Kls4Kw14H,evermore (feat. Bon Iver),Drizzle,Weather,64
0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,261923,4,Taylor Swift,3hUxzQpSfdDqwM3ZTFQY0K,august,Drizzle,Weather,85
0.384,0.0189,1,-31.119,1,0.0395,0.992,0.947,0.0967,0.0834,62.479,130166,4,Janet Redger,5hFkGfx038V0LhqI0Uff2J,Glance Out A Casement Window,Drizzle,Weather,72
0.402,0.0619,8,-23.399,1,0.0361,0.984,0.933,0.111,0.14,65.875,115124,4,Amine Ayad,73uDJDqIcF5QQWXZ19rH8z,Morning Dance,Drizzle,Weather,38
0.218,0.00352,1,-39.627,1,0.0515,0.992,0.951,0.139,0.192,68.61,335542,4,Ludovico Einaudi,2zM7Ato6xDOi8ten4qn7Cm,Natural Light,Drizzle,Weather,57
0.413,0.0277,10,-32.378,1,0.0524,0.996,0.965,0.0919,0.263,153.234,99568,3,Aramis Morel,4uoJsS8jQmsHmdoORGzxh0,Emerald Enlightenment,Drizzle,Weather,41
0.495,0.084,1,-24.684,1,0.0735,0.995,0.968,0.102,0.453,69.216,130890,4,Alonzo Gautier,5TRzmeTTbtVrsblB0HTZn7,Tôt le matin,Drizzle,Weather,59
0.31,0.0975,5,-30.279,1,0.0399,0.952,0.873,0.11,0.164,113.684,169375,4,Ivan Vladusic,5GVo7iQPoQUDOX1xUadS1p,Volga,Drizzle,Weather,49
0.428,0.0253,1,-29.558,1,0.0388,0.991,0.912,0.117,0.175,70.853,105787,4,Nascondiglio,763DOeT2XIrzMjbC3LLF5i,Lydian Fairytale,Drizzle,Weather,32
0.316,0.0319,6,-29.428,1,0.0511,0.992,0.92,0.0926,0.223,175.256,113986,4,Aquilegia,6jkQJB7iKoYFZanJuXlnUf,Reflections,Drizzle,Weather,36
0.435,0.0405,2,-25.515,1,0.0313,0.992,0.905,0.0954,0.129,78.151,147507,4,Boil The Ocean,0eMa3P0kQJjYqguUgKFt4y,A Place To Hide,Drizzle,Weather,59
0.723,0.253,3,-25.567,1,0.0562,0.992,0.953,0.0956,0.19,86.956,116207,4,Jakob München,15ErabbOFwo4gEknWytsAG,Me Time,Drizzle,Weather,31
0.377,0.0226,5,-22.748,1,0.0394,0.989,0.941,0.121,0.159,164.635,140602,4,Listening Wind,5xm1Ot6JDIp5r9SFM6XQrW,Peaceful Thoughts,Drizzle,Weather,59
0.446,0.0781,2,-25.151,1,0.0639,0.989,0.931,0.0958,0.165,71.176,126147,3,Ron Adelaar,7fMLe5XURJy5rNY2lKivZx,Pavane,Drizzle,Weather,38
0.289,0.034,3,-32.438,1,0.0346,0.967,0.884,0.108,0.141,122.271,154875,4,Nate LaFleur,2QvgJkZmnXdozvMMgfohJp,Tomorrow,Drizzle,Weather,60
0.446,0.018,8,-27.431,1,0.0436,0.995,0.937,0.0651,0.2,111.725,192817,4,like gentle rain,0BZLKyvqypWnn5kfysaNPt,in a room full of you,Drizzle,Weather,59
0.616,0.0148,8,-30.179,1,0.069,0.992,0.964,0.113,0.361,89.902,108023,3,Kylian Rebour,23yqVbpiJoMHTs0RX4aPE7,Hand in Hand,Drizzle,Weather,30
0.374,0.023,1,-33.9,1,0.0347,0.983,0.916,0.106,0.0776,118.96,209250,3,Lucién,2rBLJwsNjWvSx0yVAQLc3B,Rêvasser,Drizzle,Weather,50
0.269,0.0515,4,-26.372,1,0.0588,0.993,0.944,0.101,0.419,161.705,147152,4,Donald Kutcher,3W6h25jvS5vCfUoGuZFx9c,Moonflowers,Drizzle,Weather,32
0.574,0.00617,3,-27.15,1,0.047,0.995,0.893,0.104,0.125,119.921,198988,3,Galen Rise,5UOhiSuywxh22VLsnTieUW,Quiet At Dawn,Drizzle,Weather,58
0.343,0.0498,7,-26.702,1,0.0452,0.995,0.961,0.11,0.566,171.432,143995,3,Joseph Seabolt,36wwYDM1vuWHuocV3Nq9hf,Ask Me Anything,Drizzle,Weather,58
0.527,0.00824,6,-31.547,1,0.0582,0.995,0.95,0.103,0.403,75.814,112152,3,Richard Sauzal,6S1sG03j36YgxCtuZjgfI5,Evenings,Drizzle,Weather,31
0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719,289560,3,Bon Iver,4k7x3QKrc3h3U0Viqk0uop,Rosyln,Drizzle,Weather,76
0.493,0.372,7,-11.889,1,0.0331,0.964,0.0308,0.117,0.25,116.86,285160,4,Bon Iver,15WbjBy1bzH1UsUldBwwlW,Blood Bank,Drizzle,Weather,61
0.448,0.143,11,-17.012,1,0.0328,0.929,0.0356,0.109,0.0873,132.829,219000,4,Bon Iver,0bhBtXHQX3u6dSAPF59qGx,Flume,Drizzle,Weather,61
0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,227093,3,Coldplay,7D0RhFcb3CrfPuTJ0obrod,Sparks,Drizzle,Weather,85
0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,161929,3,Liana Flores,51Grh1RyUDcMBbpuyUIUHI,rises the moon,Drizzle,Weather,81
0.514,0.327,9,-11.702,1,0.0292,0.478,0.0015,0.215,0.265,148.004,182888,3,Lizzy McAlpine,3hiuZQQ33aDnu4Xmmn8Lr7,ceilings,Drizzle,Weather,0
0.679,0.283,0,-9.159,1,0.0328,0.0695,0.103,0.0342,0.275,77.036,243973,4,Alison Sudol,1CaE0HSFy3ACitYvvGsh3h,It's Really Raining,Drizzle,Weather,24
0.669,0.0809,0,-17.282,1,0.0365,0.983,0.41,0.114,0.0922,114.355,160093,3,Bon Iver,2LXtyj95dK56ENS1QLt4IB,Beach Baby,Drizzle,Weather,75
0.6,0.186,3,-15.926,1,0.0317,0.909,0.00102,0.104,0.468,110.044,217467,4,Gregory Alan Isakov,3Kj2EWpIBnvETsYq4cq0IH,Big Black Car,Drizzle,Weather,75
0.26,0.261,4,-9.651,1,0.0358,0.837,0.0,0.249,0.226,138.2,200304,3,The Japanese House,0ltmioOsLQsL0OFgcPbdVi,i saw you in a dream,Drizzle,Weather,54
0.54,0.11,8,-19.885,1,0.0328,0.498,0.000614,0.0781,0.172,76.068,290132,4,Delaney Bailey,7LNm1oWd6PniO9wRYpNY5o,j's lullaby (darlin' i'd wait for you),Drizzle,Weather,63
0.471,0.0775,0,-15.664,1,0.0562,0.94,0.00675,0.106,0.0839,132.02,191080,3,Gregory Alan Isakov,5BTHMC1yaJGHmUi2nRpXfq,"Honey, It's Alright",Drizzle,Weather,58
0.669,0.613,4,-11.12,0,0.036,0.487,0.176,0.132,0.566,110.668,220720,4,Bon Iver,2nilAlGEZmwyaLTMMyDdLo,For Emma,Drizzle,Weather,67
0.627,0.371,2,-10.621,1,0.0269,0.638,0.0672,0.0759,0.361,143.932,412418,4,Current Joys,5iMXCDWA4FxPNcOnq0HrpJ,A Different Age,Drizzle,Weather,63
0.643,0.396,4,-12.435,1,0.0601,0.639,0.00141,0.106,0.533,156.49,186839,4,Field Guide,4NJb1w94F475aQXXE07I5N,Tupperware,Drizzle,Weather,37
0.235,0.161,8,-16.538,1,0.0316,0.927,0.204,0.104,0.0992,147.887,225733,3,Bon Iver,43d83eCd7GzmVOKsLwV3QN,Michicant,Drizzle,Weather,50
0.45,0.214,3,-13.269,1,0.0293,0.661,0.0581,0.111,0.162,142.526,207160,4,The Suitcase Junket,7fYBcsjKuECo0OFjWPCSwM,The Rain,Drizzle,Weather,0
0.299,0.399,10,-12.176,1,0.0376,0.816,0.00117,0.147,0.302,158.253,233227,3,Manchester Orchestra,7qcXUzPwoxSBFxjTbNrV0B,The Gold - Phoebe Bridgers Version,Drizzle,Weather,72
0.532,0.137,9,-18.208,1,0.0717,0.982,0.962,0.112,0.301,118.734,126825,4,beabadoobee,429NtPmr12aypzFH3FkN9l,Coffee,Drizzle,Weather,68
0.292,0.655,11,-3.506,0,0.0323,0.329,0.000702,0.0976,0.261,111.597,452832,3,Father John Misty,1eqQtB3Td3YUwPFwlpUaR1,One of Us Cannot Be Wrong,Drizzle,Weather,0
0.305,0.284,4,-8.902,1,0.0403,0.892,0.0,0.226,0.116,206.189,242161,4,The Wild Reeds,5E1duMn3Gz5CtPeEF8Vty2,Fall With Me,Drizzle,Weather,45
0.525,0.362,8,-9.882,1,0.027,0.535,0.815,0.119,0.291,143.49,219680,4,Fenne Lily,7tbR2WSnuTUOGgkUQiAupD,Berlin,Drizzle,Weather,40
0.6,0.146,7,-21.6,1,0.0319,0.944,0.928,0.105,0.193,94.115,153064,4,Tyler Burkhart,1yfFKI83uSwz0I2IZwKrfN,Dream of you,Drizzle,Weather,0
0.439,0.446,2,-9.133,1,0.0383,0.576,0.0,0.358,0.215,127.556,64056,5,Field Medic,1KGMgC5ZF8VTXkGiBUva7I,how come i see you in the rain?,Drizzle,Weather,0
0.409,0.0533,8,-16.276,1,0.0517,0.932,1.13e-05,0.113,0.172,67.36,295266,3,Anna Mieke,19cLwp9WS5E4CTYxcM7Wi1,Warped Window,Drizzle,Weather,0
0.415,0.231,10,-9.905,1,0.0292,0.791,0.00248,0.177,0.256,105.64,162566,4,JOSEPH,5a96KdnfSUrqIURvskDO5j,Honest,Drizzle,Weather,0
0.439,0.387,2,-9.183,1,0.0448,0.657,0.892,0.101,0.4,135.192,217375,4,Break of Reality,4Wlqb9mRTsMAuQYCwwAuoc,Julie-O,Drizzle,Weather,16
0.303,0.187,2,-16.757,1,0.0356,0.989,0.499,0.102,0.212,132.679,160853,4,Patrick Watson,0V5cvmTKsYmF5FmGGEAfmS,Je te laisserai des mots,Drizzle,Weather,72
0.427,0.392,2,-14.413,1,0.0307,0.21,0.000657,0.113,0.0658,110.107,179746,4,girlfriend on the moon,1oRuL0jVLqNVlNHWkhFnC4,mouse keeper,Drizzle,Weather,12
0.51,0.33,11,-10.191,1,0.0394,0.905,0.918,0.104,0.437,124.498,159062,4,Tom Rosenthal,0I4MoWFuqj48cBzbIMgZ6D,Never Not Sunday,Drizzle,Weather,38
0.521,0.142,3,-18.436,1,0.0323,0.931,0.0211,0.0721,0.269,98.07,216000,4,Rusty Clanton,6DVgYOMyH4RC6kmKSD6dGo,Colder,Drizzle,Weather,0
0.505,0.536,4,-9.587,1,0.0558,0.689,9.4e-06,0.0841,0.282,177.661,150927,3,Tiny Habits,68jZByx2c1UWtRyIX7gpN7,tiny things,Drizzle,Weather,51
0.369,0.467,5,-9.018,1,0.0274,0.0194,0.46,0.109,0.174,94.473,290147,4,Cigarettes After Sex,3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,Drizzle,Weather,9
0.662,0.322,1,-15.115,1,0.0304,0.855,0.0019,0.144,0.425,115.771,195200,4,Iron & Wine,6HbxpoChDH9ThadFOSAnma,Autumn Town Leaves,Drizzle,Weather,60
0.671,0.34,2,-12.108,1,0.0351,0.793,1.93e-06,0.0948,0.365,98.012,184426,4,Wild Rivers,6xpF0dbtDGmEd0En18Kfwl,Wandering Child,Drizzle,Weather,64
0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143,202653,4,Faye Webster,5WbfFTuIldjL9x7W6y5l7R,Kingston,Drizzle,Weather,77
0.482,0.371,11,-9.925,1,0.0325,0.466,0.000621,0.112,0.276,88.017,222493,3,Marcus Mumford,5mY8nk4BPdPmX3MBCaXUWK,Stonecatcher (feat. Phoebe Bridgers),Drizzle,Weather,36
0.539,0.241,10,-14.65,1,0.0349,0.882,0.00413,0.109,0.203,122.115,330773,4,The Milk Carton Kids,6RGGOBfNQLOvQhyl1oG2oD,Michigan,Drizzle,Weather,53
0.435,0.102,11,-18.261,1,0.0371,0.973,0.0717,0.148,0.2,133.404,412526,4,Nolune,0WX8aSlyYuswY27xB8tmxu,Tangerine,Drizzle,Weather,36
0.529,0.31,10,-12.159,1,0.0388,0.928,0.514,0.102,0.73,177.972,136000,4,Novo Amor,19jTCAxeVnkwKnWHSsdg0i,Lucky for You,Drizzle,Weather,62
0.455,0.185,8,-14.493,1,0.0443,0.897,0.0,0.209,0.298,80.081,210281,4,Margot Liotta,3PG8fHedXu9L0JOcBGt4EA,Planet Song,Drizzle,Weather,40
0.687,0.323,2,-10.065,1,0.0299,0.757,0.00333,0.109,0.32,140.955,223453,4,JOSEPH,7l1JgKKbTh8n0o1ya4j67k,Side Effects,Drizzle,Weather,42
0.567,0.31,3,-11.922,1,0.0256,0.759,8.39e-05,0.121,0.266,81.971,222511,4,Kevin Goodwin,7aHnndhY4s6Eb6YX7MrjnQ,Alaska,Drizzle,Weather,8
0.682,0.241,0,-8.624,1,0.0378,0.925,0.0101,0.113,0.374,89.142,218500,4,Julianna Zachariou,5glz2b0U072eq02PCgIFCh,Subway Song,Drizzle,Weather,38
0.607,0.462,0,-8.383,1,0.0551,0.52,1.83e-05,0.229,0.376,117.41,267413,4,Hozier,2xbuycY0MolcTZGENc4PuK,Say My Name - Recorded at Spotify Studios NYC,Drizzle,Weather,58
0.507,0.114,10,-15.364,1,0.0305,0.815,0.00394,0.0682,0.0565,74.905,223724,4,Hazlett,3p1kSUxsCux5Zf1CeKxpqh,Blame The Moon,Drizzle,Weather,67
0.485,0.618,2,-8.192,1,0.0637,0.829,4.22e-06,0.17,0.456,130.234,179480,4,Gregory Alan Isakov,17Tsr2TVbU8qqfZdz68LVO,"Dark, Dark, Dark",Drizzle,Weather,61
0.457,0.138,4,-16.686,1,0.0378,0.923,0.000272,0.117,0.164,90.411,179421,3,juliet sunflower,1v55j7ZCVMAeWBxpOHB7No,drinking rain,Drizzle,Weather,21
0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.884,210252,4,Taylor Swift,0Jlcvv8IykzHaSmj49uNW8,the 1,Drizzle,Weather,75
0.545,0.466,6,-6.659,1,0.0301,0.0381,0.0,0.353,0.351,139.978,251147,4,Jesse & Joy,40qGH4aiVeaFW7qIPCyTVa,La De La Mala Suerte,Drizzle,Weather,71
0.597,0.848,4,-5.458,1,0.0406,0.173,0.0,0.373,0.324,139.876,233896,4,Pablo Alborán,0CjaLvAqN97KPVWgOJ1vbD,Dónde está el amor (feat. Jesse & Joy),Drizzle,Weather,74
0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,198040,3,Conan Gray,4xqrdfXkTW4T0RauPLv3WA,Heather,Drizzle,Weather,86
0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,216680,3,Omar Apollo,2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),Drizzle,Weather,77
0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,211140,4,Mac DeMarco,7EAMXbLcL0qXmciM5SwMh2,Heart To Heart,Drizzle,Weather,83
0.591,0.28,4,-5.494,1,0.0283,0.889,0.0,0.124,0.348,141.916,271800,4,Adele,6DEMMeWXfmFAXgDUMMzeg6,All I Ask,Drizzle,Weather,72
0.571,0.303,4,-10.479,0,0.0362,0.885,0.0,0.0932,0.354,144.021,240307,4,Sin Bandera,50xvGsnNmO3k5EtaUBXRRr,Suelta Mi Mano,Drizzle,Weather,67
0.31,0.663,3,-6.075,1,0.101,0.44,0.0,0.609,0.407,172.768,239400,3,Luis Fonsi,4lerOTNr2tFWJCAmmhymhi,No Me Doy Por Vencido,Drizzle,Weather,70
0.331,0.83,1,-3.308,1,0.0472,0.503,0.0,0.961,0.439,81.633,235107,4,Ha*Ash,3NnA1hQ5tq2xXjUiwEYYgm,Quédate Lejos (feat. Maluma) - HA-ASH Primera Fila - Hecho Realidad [En Vivo],Drizzle,Weather,60
0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,317760,4,Lana Del Rey,11MyiSGZSYSmhhqwGUTtAq,Sad Girl,Drizzle,Weather,77
0.411,0.514,7,-6.176,1,0.037,0.446,0.0,0.984,0.206,148.357,237720,4,Franco De Vita,6dhnmkbc9Z7pGsUyUgZKGX,Tan Sólo Tú (feat. Alejandra Guzmán) - Franco De Vita en Primera Fila,Drizzle,Weather,67
